id,text
593893180858314752,"jackdaw92 fortunately I have no idea what his neighbours say about him nor do I care. You seem frustrated though,  I hope you ain't SNP!"
593893180141137920,I love how David Cameron promises GP surgeries will be open 7 days a week... So will he be working these extra shifts? lol!
593893181118423041,Artsynixx BevEmans UKIP Nigel_Farage lol start a party in Aus doing the same im sure nigel will help you once the UK shit is over
593893181021954049,johnmcternan UKLabour Ed_Miliband firstly SNP don't owe Labour anything. If I wanted to support Labour I'd vote Labour.
593893182510931968,TheCaptain147 joegentlemanjoe snookerbacker Vote Ukip mate!!
593893184205418496,glenncocooooo: reading that telegraph ukip youth wing article like 
593893184423534592,PhilTonks2: My thoughts on the LibDem &amp; UKIP manifestos with regard to transport are in this week's CBWtweets; -) ahhpolitics http://
593893184499019776,Alan94943888: kdugdalemsp Ed_Miliband Eh? Miliband just said he will hand power to Tories rather than work with SNP...you are finishe
593893184670932994,RyanWatersUKIP Nigel_Farage come on they take the Micky out of all the parties and ukip have sadly been the only ones to moan about it.
593893184784171008,Of course. His mouth is open is it not? 
593893185061048320,gazhay: LabourEoin shame ed blew the election with his offer to “vote labour get tory“
593893186457706496,"NicolaSturgeon Ed_Miliband = ""I'm not going to have Labour government if it means deals or coalitions with the SNP."" Is that clear enough."
593893186373853184,ali_harper The real question is would the SNP vote with the Tories to block Labour legislation ?
593893186357043200,"Barkercartoons Agree, Plus if they're as anti Tory as they claim, they'll have to side with the Tories to bring Labour down"
593893186814218240,"PaulBarasi: Miliband: Vote Labour get Conservative !! 
 
If you oppose the Tories go with Greens SNP Plaid15 – Real Change https:/"
593893187518857216,bbcqt u heard it there. EdMiliband prefers tories b4 work with SNP15 Scotland will never forget nor forgive if it comes 2 pass SNP15
593893187976048640,mrmarksteel: I wonder why the millionaires who own newspapers use those papers to scare people into voting Tory. It certainly is a puzz
593893188219305984,"Davidbush: BBC news Is Nick Robinson still on drugs? Pushing for a Tory victory! Using what proof. Dreadful bias , not even trying to c"
593893188722647040,TheLastLeg milibrandcuts 'discussing' tory manifesto and Johnny rock-hard?
593893189456687105,"If EM really won't do coalition, a 'deal' or confidence and supply with SNP, we have to assume Lab or Con minority govt on May 8th."
593893190073188352,davies42g Tracey94249526 JimForScotland miliband may have called the bluff but SNP holds the aces! labours now fked in Scotland!
593893190341636096,"Just_William86 Ed also stone cold ruled out any coalition or agreement with SNP, however he will obviously turn on his word at crunch time!"
593893190412951552,"TheGasMaskBoy: A clear dose of reality from janebaugh1 to challenge weirdly delusional Tory tweets.
FairerTrafford gocompare http://"
593893190798876674,Johnny_G86 bbcnickrobinson he was a young Tory -comes from Cheadle Hulme
593893191583191041,gursajan_: Can't believe David Cameron has the audacity to talk about a plan for a better future for the youth after raising uni fees t
593893191629336576,"scotnight Alex, SNP don't have to vote with the Cons if they don't want to vote with Lab. They can abstain."
593893191625084929,"Ed_Miliband JimForScotland I'll be voting SNP next week because they at least care! I'm sure I'm not the only angry Scot, not to be played"
593893191872544768,terryyoung71: There we have it... Ed_Miliband would rather let the Tory's back in than work with elected Scottish MP's from SNP https
593893192598163456,cheesehairdo: The crazy ramblings of a cult member. Oh dear. SNP SNPout Labour LibDems Conservative ukip Greens GE2015 http://t
593893193827090433,rayne_ea BBCNewsnight BBCAllegra Likely? On the basis of this evening's evidence Miliband as PM would herald disaster.
593893194322092033,Andrew Coyne: Independent MP happy to be liberated from Tory caucus 
593893194498179072,"TheLastLeg isitok that if you put UKIP candidate for the IOW in a black trench coat, he'd look like the gestapo? "
593893195500621824,JimmyL1912: Nicola sturgeon talking about child poverty in Scotland at a five star hotel and flying about in her own private helicopter
593893318867714049,Haitch7: Mr Milliband has certainly taken  the wind from the nationalist sails tonight. Sent to Coventry the political way. SNPout GE
593893319333302274,toryboypierce: Tories will rewrite final party political broadcast after Miliband denies Lab govt spent too much. A golden gift for Tor
593893320281235456,Clegg was good tonight and he came out better than the other leaders.
593893321191387136,"EtonOldBoys: YouGov poll (29-30 Apr):
LAB - 38% (+1)
CON - 29% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)"
593893321648504832,"Gran_in_Suffolk: UKIP complains over BBC quiz show 
More lies aired by the BBC.....shameful and undemocratic."
593893322139299840,CollectedN: General Election 2015: Ed Miliband insists he will not do deal with SNP to become PM  [Sale 
593893322437046272,"BerthanPete: JimForScotland The only one threatening to let the Tories in is your boss, Ed Miliband. But you'll take the flak. And des"
593893323083010050,"Oops, Miliband Tripped Up Again"
593893323036880897,"cerijanegray: Ed Miliband to Camoron - ""I think a joke is saying you want this election to be about leadership and then refusing to de"
593893323183628291,NopenotHope: Brighton Green activists caught tearing UKIP adverts off front page of local newspapers in block of flats - 
593893323485614080,"Edd Miliband the conman.and now we have a setup with STV, they don't want anything to do with Scotland the media on STV think it's a joke"
593893323691155456,MirrorPolitics: Sweating PM Cameron slammed over cuts and NHS on bbcqt  
593893324119011331,Davidbush: bbcqt Those who complained about Labour spending too much used the new hospitals and new schools. The banks damaged the nat
593893324047679488,DanHannanMEP Turns out the leader of the Labour Party would rather have a Tory govt.
593893325054341120,They're the Borg  
593893325486325761,"FYI Miliband, some of us wouldn't necessarily be averse to you chatting with Nicola, ya know? Apart from that whole breaking the union thing"
593893326157393920,UKIP Nigel_Farage Jo_Coburn bbcdemlive prob going to be censored by BBC TV.
593893326262243328,honoroakhill UKLabour especially as cameron &amp; clegg keep saying how we could have been like greece - did labour mess up their economy too?
593893326706868224,LaRainbow: Has David Cameron actually answered ANY questions yet? He just appears to be parroting pre-rehearsed lines regardless. lead
593893327176601600,So a UKIP party member is a (former) porn star? This party gets weirder every time I hear of them.
593893327130492930,pwright84 charliechar88 Cameron had to recover labours shit state 5years ago. I've got a copy of his letter...!U voting UKIP?! farageical
593893326102896640,tinhat65: hampson_d Martin_McKane ha ha ha ha ha ha what a clown...... so would rather a tory govt?? Bordering on racism to 5 million
593893327801552897,BenPBradshaw: Delighted to have voted for Nat4StLeonards in local election. V close betw Nat &amp; Tories. Let's elect 1st Labour councill
593893327252156416,LabourEoin 
593893327965200387,MartinMcArthur: In 2010 labour had +ve economc growth &amp; had started reducing deficit in 2015 tories have borrowed an additional £90b &amp; 
593893330032979968,matc0nway Said he'd rather give up No10 than do a deal with the SNP.
593893331274493952,TheTributeAct: The centrifugal forces pulling Scotland &amp; rUK apart just received another jolt of energy from Milliband tonight.
593893331614244865,"ullapool2179 SPIRIT0009 UKLabour Ed_Miliband 
&lt;scoffs at RedTories&gt; LabourFail YellowTories are not SNP? "
593893333468094464,Mancman10 And Populus have them high too. It's clear that the Tories have more leads when Ukip number is down around 10%
593893335246512128,Surely nick clegg it's time to hang your overworn boots up when laughable ukip have a higher poll point lead than you ! Cameron's lapdog
593893337096179712,doggywoggydooda: campbellclaret bbcquestiontime Miliband was awful. Showed a complete lack of awareness of business needs or how to m
593893338060816385,TheRedRag: How can Miliband claim 'We built Schools and Hospitals' we haven't paid for them yet. He's on PlanetLectern FreeTheLectern
593893338895523841,JeremyCliffe: Switchers agree with EconBritain: bbcqt was a narrow win for Clegg
593893339252011008,derekrootboy ae_parry So the SNP are going to vote with the Tories against Labour? Interesting.
593893339281412097,"chunkymark NicolaSturgeon Ed_Miliband 55krissi55 £8.70p/h by 2020, we're fucked. We're relying on the snp to moderate the westmonsters?"
593893339440803840,"Time to get off the cases of both Miliband and Pearson, even if only one of them will end up managing swfc (it's the wrong strikers Gromit)"
593893339147194369,Why UKIP policies would destroy our economy:  by tonymc39 AskNigelFarage 
593893340644511744,"IrvineWelsh  Pretty much. They can't see past their hatred of the SNP, which has been their undoing!!  Oh &amp; standing with the Tories."
593893341776973824,"georgeeaton: Miliband ends on a strong note after a very tough half hour: ""I'll under-promise and over-deliver."" bbcqt"
593893342531952641,"Why does Clegg talk abt being ""plucky &amp; brave"" burdening £44k debt on English students? bbcqt "
593893342871707648,Dave Cameron's father left assets in offshore tax haven to his family  
593893343895117824,DaftLimmy: Ed Miliband just ruled out any kind of deal whatsoever with the SNP on bbcqt. So that's that. Tories till 2020. Prick. Bet
593893344180359169,chunkymark: Ed has refused to do deal with SNP he must get more seats or Tories are in 4joturner Ed_Miliband
593893344499097601,IBWMJeff Really? A major reason why Scotland is voting SNP = Labour drifting rightwards. Milibrand needs to stand up to neoliberalism
593893345161773057,rtid75 Congratulations! I'm a male &amp; I vote Tory ;) Fortunately for you it only takes 1 brain cell to work that out! Gold Star for you!
593893345484746752,All to play for in DudleySouth where every vote will count. Don't let your Labour vote go uncast. 
593893346789167104,TheGreenParty VoteGreen2015  not bloody likely.  Vote_UKIP UKIP all the way.
593893346994737154,Nick Clegg was the surprise winner of the bbcqt debate  
593893347686797312,iainjwatson Funny how a lot of SNP candidates say different.
593893348068478977,"liz_buckley: Ed Miliband is a guy who can talk Russell Brand not just into voting, but for another party. He could win this election. F"
593893348517228544,With Miliband breaking the new UKlabour vow next week (not to team up with SNP). we really need our independence from these lying bastards!
593893349431586816,OwenJones84: It takes *years* to train doctors. It is a farce that David Cameron attempts to claim credit for new doctors bbcqt
593893349398024193,TheMediaTweets well UKIP supporters can't even read English
593893349922381825,WilliamMacDona6: Aonach Mor Fort William SnpLochaber IBlackfordSkye snp NicolaSturgeon The hills are alive with the SNP. 
593893350090133504,patel4witham SimonHart107 David_Cameron Still waiting for our third road off Canvey Island How long do we have to wait Wont get from Tory
593893350400520192,"bukowskikerouac: ELECTION2015 CameronMustGo.
Why did the chicken cross the road 
To avoid a debate with Ed Milliband "
593893351306481664,"OwenJones84 you must know what Mr Miliband said tonight, are part of this Uk or not?"
593893351495180288,"hrtbps: Nigel Farage is a riddle, wrapped in a mystery, inside an enigma, wrapped in a racist."
593893351201603584,My feelings toward Nicola Sturgeon and the SNP.... GE15 
593893352707338241,I think the worst part of this election is that unless UKIP gets in the EU will be running the entire country within 4 years.
593893352942231553,The part when they looked at hot pictures of Tory Manifesto TheLastLeg Milibrandcuts
593893353856577536,"DisabledScot: blairmcdougall ScotlandTonight bbcqt If Ed thinks Scots will suddenly rush to vote Labour, we'll vote SNP, Labour just"
593893354284457984,"SteveHay V true, but Tories would not sanction another referendum if in gov. Cameron shat himself at last min last time when vote looked"
593893354699653121,A no vote in the referendum makes Scotland a historical foot note   referendum snp alexsalmond
593893354871627778,"Mangal2: We're not saying 'Don't vote for the Tories' but basically if you do then you share ideologies with JeremyClarkson, KTHopkin"
593893355685322754,GREGOR_AEXANDER Nigel_Farage VOTE UKIP!!!
593893357090381824,Nigel_Farage: A poll recently showed that Ukip has the most preferred policies on our NHS bbcqt. 
593893357811818497,"Both Tories &amp;Labour refuse to discuss coalition possibilities, 'cause they both want a majority gov., even though they're unlikely to get it"
593893357811818496,State_Control: UKIP 
593893358143148032,"Nick Clegg done best I reckon, but I'd rather vote for the three women... that would be a real coalition of minds."
593893359061704705,StuartDillon1 OwenJones84 so substitute SNP seats for Lab seats in Scotland  &amp; we have a progressive alliance for UK
593893359808282625,ViewfromGorgie: Nowt like a Tory in Scotland astride a tank with a massive UJ to make ye feel all fuzzy and warm inside.
593893359799906304,UKIP i only follow you cause youre so amusing
593893360211009537,"stylemepretty: Peach dresses and oh-so beautiful florals: 
Photo: Tory Williams "
593893360349347841,Cant understand why anyone would vote for ukip!!
593893360420691969,"I reckon if Ed Miliband were to offer a referendum on independence from  Scotland, he'd walk it. newsnight"
593893361062383616,Cameron came running out and was passionate. Miliband stuttered and tripped on exit. Kinnock moment? BBCQT
593893360999337984,Miliband - I'd pass on PM job rather than do deal with Scots nationalists 
593893361075015680,Grand coalition? End of democracy more like.  
593893361565736963,What an absolute cuntflap. RIP labour. 
593893362375208961,ILovesTheDiff: Why don't we pronounce Farage like garage?
593893362748493824,AamerAnwar he's playing to pick up votes on the centre right in South. SNP won't vote for a Tory mandate. That's a given.
593893363641950208,"joncraig: Now it's Nicola Sturgeon's turn: ""Ed Miliband sounded as if he'd rather see David Cameron &amp; the Cons back in govt."" http://t."
593893364057165824,"aleixsarri: El què no s' entén dels britànics és perquè tracten com aliat poc legítim un SNP fort. Si no els volen, perquè no els deixe"
593893476443512832,"TheTributeAct: It's clear now that with either Labour or Tories, Scotland will be as much of a priority in Downing Street as Burkina Fa"
593893477450121216,"ScotlandTonight bbcqt Ed rather see in the tories,  think he is finished"
593893480272887810,Sweating PM Cameron slammed over cuts and NHS on bbcqt 
593893480344190976,UKIP Nigel_Farage yay
593893480495239169,SamCoatesTimes: Why didn't Ed Miliband point out that the Tories matched Labour's pre-crash spending plans? Appears to have forgotten k
593893480633671680,JimForScotland  your boss has sided with the tories again
593893480994320384,lucysos: Not milliband's biggest fan....but pretty impressive performance tonight bbcqt
593893481107578880,PartAdam: The Tories told Scotland to stay as part of the Union and now they're shitting it that Scotland might actually have a say in 
593893482432966656,"55krissi55 chunkymark Ed_Miliband it's not only the snp that have that idea, many of us share it, we may choose to have snp represent us"
593893483829731328,kdugdalemsp Ed_Miliband are you serious? Ed Miliband ruled out any deal. How can Nicola let the Tories in? Labour has refused it.
593893484458684416,newsfiber General Election 2015: Ed Miliband insists he will not do deal with SNP to become PM: Ed Miliband h... 
593893484794228736,"sturdyAlex: A message to UKIP. 

Because I'm bored of typing the same stuff over and over. 

If you agree, RT. "
593893485415010304,"So after rustyrockets interview  edmillibland - was getting the Labour vote back, then he says no SNP deal? He's lost the plot. Bad move!"
593893485830365184,"""Do you accept that Labour overspent?"" ""No I don't."" Says it all about Miliband. bbcqt VoteConservative SecureTheRecovery"
593893486232997888,isitok that Nicola Sturgeon looks like Angela Merkel and I've never seen them together anywhere?! doubleeuropeantrouble
593893486413352962,"KAlmsivi: If that WAS a calculated political gamble that Wd Miliband just made, I fear he's just went all-in on a busted flush. GE2015"
593893487919108096,OwenJones84: Ah c’mon David_Cameron. You’re here now. Might as well have it out with Ed Miliband. Otherwise it looks a bit 🐓🐓🐓🐓🐓🐓 bbc
593893488808308736,"ShabnumMustapha: Dept for Energy &amp; Climate Change, led by LibDem Ed Davey was first govt dept in UK to pay living wage while SNP dragg"
593893488908898304,SNP leader faces audience questions: Nicola Sturgeon is grilled about the SNP's role at Westminster by a live  BBC
593893489676517377,Ed Milliband can stand there and say that the last labour government didn't overspend. Ludicrous.
593893490205040640,7 things David_Cameron said on tonight's debate that weren't *quite* correct  davidiancollins
593893490309857283,"Markfergusonuk: I can’t watch Sturgeon on BBC Scotland, but conorpope is watching, and he says Sturgeon is getting a kicking on second"
593893491333275648,"PartickFeargal: Eva fm Sweden, me fm Ireland, Gail fm England &amp; we're SNP. Scottishnationalism; civic not ethnic. VoteSNP GE15 http"
593893491660431360,"GeoffBeck: ""RogerV52: UKIP Who cares how much ... bbcqt ""
once more, the only common sense is obvious. UKIP"
593893491513675776,"Cameron, Miliband, Clegg &amp; Farage demonise immigrants &amp; welfare claimants whilst promoting austerity. These don't: "
593893492138627072,BenjaminWillsSJ: Ed Milliband rocking out the white guy on a dancefloor moves 
593893492922916865,Ah Twitter doesn't disappoint does it - more people going on about Ed Miliband stumbling off the stage than anything else.
593893493086539776,"Simon_Pegg: Nick Clegg says ""... We could have been Greece""!
Tell me more, tell me more...
 bbcqt"
593893493468209154,"edballsmp: David Cameron deliberately misleading about his planned spending cuts - his cuts double next year, biggest cuts of any advan"
593893493883416576,"AndrewMarr9: ... If Tories win on May 7, that will be why"
593893494479020032,garypepworth: Allegra Stratton commenting that Ed Miliband was subjected to a tougher line of questioning. We did notice. newsnight
593893495405969408,bbc5live just wonder if you are broadcasting Farage debate at same time as the TV?
593893495884087296,politicshome: Ed Miliband: I would rather not govern than do a deal with the SNP  
593893496156741632,LizMcInnesMP: UKIP candidate admits that he condones racism.  
593893496391610370,ScottyC1314: Miliband's confirmation that he wont work with SNP hands power to the Tories for another 5 years...&amp; with that Labour in S
593893497230532609,SJAMcBride voterossbrown pretty sure she supported it as a Tory for same constituency at a hustings in 2010..toriesindisguise
593893497427664897,"KennyFarq as I recall, Labour worked with the Tories to blow £700 million on trams rather than nhs &amp; schools YESAlliance"
593893498149019648,peter_woods: R/T if you are doing the same vote UKIP UKIP 
593893499042422785,EU asylum plan presents a threat to our civilisation -UKIP leader Nigel ...  via YouTube
593893499864506368,"suttonnick  Real balanced coverage Nick. Are u serious, using the Daily Mail as a bell weather? Seems the BBC is a Tory bugle too."
593893500149747712,"scottishlabour Ed_Miliband SNP COULDNAE GIVE A FUCK.THEY WILL BE MAJORITY IN SCOTLAND, 50 MPS IN WM AND YOU WILL BE DEAD.? WINGSSCOTLAND"
593893500141318145,RetroScot Nicola Sturgeon has vowed to invade England with her 3 dragons.
593893500241993730,Rebel_Rock_On Supported UKIP myself until i heard  the possible UKIP-Tory  coalition
593893500627886080,"Leaders' question time highlights: Europe, welfare, spending, the SNP, the Milistumble &amp; more  "
593893501483536385,"SkyNews britainelects: Latest YouGov poll (29 - 30 Apr):
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)"
593893501617704960,WilliamJHague: Ed Miliband misleads the country when he tells people he can govern the country without doing deals with the SNP bbcqt
593893502515322880,BackBarwell Ed_Miliband 
593893502959919104,7 things David Cameron said on tonight's Question Time debate that weren't *quite* correct - Mirror Online 
593893503144480769,TheLastLeg  isitok Adam Hills and Nigel Farage are allowed on Lorraine but she wants to bar Katy Hopkins?
593893503777775616,JamsCowbell: nlpedwards RealNatalieRowe it shows a managed and dishonest image if they do. I don't like farage but he would appear ho
593893504310484992,Tourist: If Ed Miliband really wants to connect with young voters he should just do a Boiler Room.
593893504109117444,scoobygal52: TamazJA IainRWhite iluvfilms HenriettaSandwi oh they've all libelled and slandered SNP and Nicola ..fat lot of good i
593893504163676160,"jackdaviesmusic: The truth? The Tories gave tax break millionaires but raised VAT, hitting working people across the country bbcqt"
593893505187065856,"britainelects: Latest Comes poll (27 - 28):
CON - 35% (-1)
LAB - 35 (+3)
UKIP - 11% (+1)
LDEM - 7% (-1)
GRN - 6% (+1)"
593893505065418752,GAPonsonby: blairmcdougall ScotlandTonight bbcqt Miliband said he'd spurn SNP support even if it meant NOT becoming PM. No Govt to b
593893505895964672,vanessamurphy: SNPbecause they will never put the Tories into power SNP
593893505719738368,"BBCNews: Ed Miliband answers the ""SNP deal"" question bbcqt GE2015 
 "
593893506684493824,DailyMirror: Follow our live updates as Ukip leader Nigel Farage gets a grilling from voters  
593893508227948546,TiaKinay: bbcqt overcompensating for the Tories moaning by placing more Tories in the audience.
593893508685135874,"SkyNews: DAILY TELEGRAPH FRONT PAGE: ""Miliband stumbles over his spending record"" skypapers "
593893508559306753,"CrillyBobc MorayMacdonald KennyFarq ""If the price of a Labour Government is a deal with the SNP, it's not going to happen"""
593893510631260160,"davidVdegraw: If Miliband is the best the ""Labour"" Party can come up with, rustyrockets just proved that we need a Revolution ~ https"
593893510723538944,"thelastleg milibrandcuts Farage. Cameron. sturgeon. Shag, marry or avoid?"
593893510589325312,"JimForScotland umm, they've been clear since first debates that they won't back Tories, the only ones willing to let them in is labour"
593893511084244993,chunkymark: Here is a question NicolaSturgeon virtually begging Ed_Miliband to lock out Tories he says no.. What would you say? 55kr
593893511231098881,"sturdyAlex: So, the Tory plan boils down to: 
1. We will tax nobody. 
3. We will spend loads more. 
3. We can't tell you how, but TRACK"
593893511243653120,LabourList: Tories caught out all tweeting the same thing about Cameron on Question Time 
593893512967548928,"ProfJaneGreen: If EM really won't do coalition, a 'deal' or confidence and supply with SNP, we have to assume Lab or Con minority govt "
593893513374367744,LabourEoin: Wow. Tory MPs can read each others' minds and type and the exact same time................ BBCqt 
593893513747660801,timothy_stanley: Miliband asked if he'll cut welfare and generate jobs. He then talks about global warming. bbcqt
593893515454709760,SpeyeJoe: Guardian being overly kind to Miliband performance on bbcqt debate  He lost any chance tonight
593893515702173696,wildwomanswims1 I've thought about this a lot; I'm in a Tory safe seat. Very safe.
593893515643465728,"GutoBebb: BBCQT a clear win for David Cameron tonight. Vote for clear, strong leadership on May 7. VoteConservative"
593893516482338819,Not sure whether to laugh or cry that main talking point in country and my living room is Miliband's near trip bbcqt
593893516641771522,poseyo alright there Ed Miliband
593893516700418049,AlbaView: Will we ever have a hard hitting presenter and audience in a Scots debate to actually discuss the SNP gov performance? Er..no
593893517602197504,"Dunfermlin: jakimccarthy the Snp aren't rising, Scotlands people are lifting them, Westminster don't get it."
593893517866442752,"paulnuttallukip: Being interviewed in Ramsey by BBC Anglia, the town has turned UKIP purple! "
593893517900013568,Labour in England that is. Labour in Scotland is past tense Jim. Bluff? You know Milly's underestimated Sturgeon. 
593893518231379968,"Jim_Clarke97: What we should all agree on is that was another awful format for a debate - Miliband v Cameron is what we needed, but som"
593893519258996737,"garwboy: UKIP report HIGNFY to police 
Say it's biased against Farage, the only current party leader who's been o"
593893519464341505,David Cameron Tory No increase VAT NI INCOME ... 
593893519720316928,TheLastLeg  millibrand  brand and milliband  pissed up watching a home made sex tape of Russell brand and Katy Perry
593893521914011650,"stephentall: Watching the bbcqt coverage, I'm starting to get a 1992 feeling about this election. (Tho no Tory maj this time.)"
593893520651493376,JDEdge: Be sure to make the right decision this May. GeneralElection UKIP bbcqt Any  
593893522324979712,UKLabour: Cuts to tax credits and child benefit - that’s David Cameron’s *real* plan for after the election. He should come clean about
593893522387918851,"I'll be very happy if Clegg, Cameron and Alexander are gone after this election. Miliband gone as well would be icing on the cake."
593893522467627008,UKIP: UKIP Deputy Leader paulnuttallukip campaigining in Ramsey earlier today gopurple 
593893523390406656,SharonMolloy1: If Tories get back in power will they still continue to blame everything on Labour? Excuse very lame now bbcqt
593893525978222593,Odd_Miliband: Ed Miliband trying to blend in 
593893643066433536,"If EdMiliband refuses a coalition with theSNP &amp; Plaid_Cymru &amp; allows the Tories back in, his name will be cursed for a generation."
593893643137736704,unitetheunion: Tory austerity simply hasn't worked for the many. See the graphic for Cameron's 'greatest hits' bbcqt 
593893643603312641,"Re spin room; How many journalists would say ""I THOUGHT Cameron won, but Paddy Ashdown says Clegg won, so I guess I'll change my story."""
593893645033537537,blairmcdougall: Ed just called SNP bluff. Now up to them whether they let Tories in. Will they keep promise not to bring down labour or
593893645645979648,"GAPonsonby: .PeterKGeoghegan on ScotlandTonight says Miliband's 'I'll let Tories in' is ""final nail in Labour's coffin"". scotnight"
593893645784317952,"SunNation: Who came out on top of our SunNation Twitter worm - Cam, Mili or Clegg? Find out:  bbcqt "
593893646241558528,"KingdomJock I agree, SNP are a wee club of their own."
593893646350548993,blairmcdougall: ScotlandTonight bbcqt he's called the SNP bluff. The only way the Tories get in is if the SNP vote to bring down a la
593893647139078144,"ian_beckett: Tonight's YouGov Poll has Labour back in front
LAB 35%
CON 34%
UKIP 12%
LD 8%
GRN 5% "
593893647181021184,davidcbocko: simon_watkins RednorthUK BBCNews I I always expect Tory bias from Robinson but my jaw dropped when I heard him tonight.
593893647290126336,AndyPearson68 stutters more than Milliband tho
593893646983897089,MrJohnNicolson: Extraordinary to hear Ed Milliband say he'd rather see the Tories in Government than work with the VoteSNP Don't belie
593893647474626562,TheLastLeg is it wrong that I laughed when Ed Milliband fell of the stage on TV tonight?
593893648548425728,"nick robinson appears for Tories on news at 10 . They couldn't get Grant Shapps, so Robinson was the next best thing"
593893648925863936,KayBrannigan: ED Miliband  Would Rather Have a Tory Government than deal with SNP !! what a Slur to the Democratic Will of the People o
593893649664049152,azumahcarol: ScottishPleb daniboy104 AHairyBiker SNP are not Toxic. Everybody lurves Nichola. Why wouldn't Labour *lock Cameron out 
593893649710247938,BBC/Nick Robinson utterly disgracing themselves and undermining the issues of the election/ bbcqt by focusing on Miliband's slip. Shameful.
593893649764724736,"JerichoJK5: bbcqt
Miliband totally flumoxed by the word ""honest""
- no idea what it means."
593893650926542848,"jon_swindon: Katie Hopkins - Vote Tory. 
Stephen Hawking - Vote Labour..
Can you see where I'm coming from here?"
593893651379519488,Something to hide methinks. 
593893652285497344,"Just saw Clegg's answer on tuition fees.

He's still a turncoat and I'll never forget it."
593893652826607616,StaffordPatient: Stafford NHS the model for Tory England? Save_St_Helier SaveTheAlex savehfhospitals 999CallforNHS ge2015 nhs htt
593893653405421570,Bet Labour Muph &amp; Keza shat it when Ed said he'd rather Tory gov than work with SNP.  Amusing to see how they spin it.LabourSNPGE15
593893654114267136,fromthestrange: david cameron wants to spend 15 million on a museum dedicated to margaret thatcher and is pals with katie hopkins imagi
593893655485816833,reed_mat: I'm not saying there's a type that votes UKIP but they managed to get the stick on the wrong side of the placard 
593893656207237121,"Love to see Kevin Mcguire trying to spin today as a good night for Milliband, he was struggling"
593893656282660864,"roadto326 sunny_hundal As he's a well known SNP supporter, he has his own spin on things."
593893656463056896,tim_brannigan: Ha! Tories caught out tweeting exactly the same phrase in fake praise for Cameron! A treat. bbcqt 
593893656618258432,"GracieSamuels: bbcqt The banker in the audience accusing ed Miliband of lying beggars belief, it was HIM and His greedy Tory bankers c"
593893658178490368,BBCJamesCook BBCNews NicolaSturgeon rubbish only a vote for labour keeps Tories out
593893658807635968,A_Liberty_Rebel: What evidence has Clegg got to support his claim that an EU exit would create unemployment? BBCQT
593893660271484929,GMBCouncillors: Sweating PM Cameron slammed over cuts and NHS on bbcqt 
593893660711919616,APardewCPFC: John Carver thinking he is in 'pole position' for the job is like Cameron and Miliband kidding themselves about a majority
593893660900601856,"AdamRamsay Nick Robinson the Tory, thought the Tory leader did best? Really, what a surprise!"
593893661487804416,Only viable govt I can see is a Lab+LD coalition with tacit SNP+Plaid+Green+SDLP support.
593893661752094720,Politics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  
593893663115206658,"NopenotHope: UKIPBOT Miliband: only 2 prosecutions for failing to pay min wage. Both at Manor RA, Hartlepool, run by Labour councillor"
593893664486772736,AngelaHaggerty: Strugeon: If Miliband turns his back on SNP support to keep Tories out of government I don't think people in Scotland w
593893664566484993,AngrySalmond: Note how Sturgeon outlined what the SNP is and didn't base its identity on knocking the other parties. That's why she's 
593893664935571456,"NaeBorder: If you think the SNP are a left-wing force, think again  GE2015 GE15 SNPout"
593893665111670785,"RupTroop I asked about a UKIP person on this occasion you bury your head in the sand and jibber about ""Liblabcon""."
593893665916989440,TORY PRESS BARONS move in after Question Time. Going to let them influence you? Some of them should be behind bars. 
593893666818760704,Referendum uncertanty? The subject is only brought up brought up by Labour and Tories....panic measures scotnight
593893667561197569,court case lodged by the suspended peer Lord Renard   liberaldemocrat libdem  libdemproblems liberals lordrenard
593893668962095104,Alex Salmond's Plan B  planb alexsalmond referendum snp bettertogethercampaign Scottishcurrency monopolymoney
593893669343776769,"TheRedRag: Good man Alan, I live in Warrington South and the UKIP candidate is campaigning hard. Can only help Labour. "
593893670006427648,BBCJamesCook: Suspect this will now be the SNP line until Thursday. GE2015  
593893670643990530,"TheLastLeg when Nicola sturgeon came over and as a foresight to Election Day, milliband jumped into bed with her. millibrandcuts"
593893671570911234,Nigel_Farage: The Daily_Express carries a letter from 100+ small business owners today declaring ukip the party of small business htt
593893671549927424,JimForScotland Your leader is a disgrace. Proves your party are just red Tories. Prefer to have a Tory government than work with the SNP.
593893671885524992,"TotalPolitics: Leaders' question time highlights: Europe, welfare, spending, the SNP, the Milistumble &amp; more  htt"
593893672388796416,bernieforkin Janiete Conservatives : tories so desperate they'll say anything!
593893673135398912,pperrin: Peeps - you do remember why you got rid of Labour last time don't you? Its the *same* people!! Vote UKIP instead!
593893673110282240,Miliband if you scare off big business this country will be f***ed ... QuestionTime bbcquestiontime
593893673877774338,What it will be like doing business with England when independant  alexsalmond snp Scottishindependence
593893674112688129,workingforwales IreneHutchison come on Wales and England do what it says on the poster. People have the power to make a difference. SNP.
593893674200735745,"js_jacques ilyfe444 Yet, aside from UKIP, no party has agreed to Def spending of 2% of GDP. Head in sands Br political class. defence"
