id,text
593895894124273664,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593895894526894080,"kyNews: THE INDEPENDENT FRONT PAGE: ""Miliband: I will not do deal with the SNP to become PM"" skypapers "
593895894870847488,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593895895458021378,"racyA_Ken: bbcqt careful Ed Milliband democratic voice of Scotland counts, don't dismiss it. It may backfire on you. scottishlabour"
593895895659315200,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593895895583850496,.llrJonSHarvey was the audience infiltrated by Tories not declaring their allegiance? bbcqt would have asked in advance
593895895642443776,"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…"
593895895994884096,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593895896036806656,achelReevesMP: I've just been on bc5live with Tory Liz Truss. I asked her 6 times to rule out cuts to child benefit. And six times s…
593895896309493760,archerLord1: bbcqt I'm surprised Cameron only got 44%. The last time I saw Miliband on TV he was being owned by Myleene Klass
593896011300347904,news VIDEO: 'No Labour government if SNP deal' 
593896011900289024,"raserNelson: So no wonder bbcqt audience bridled when Miliband did not accept that Labour vastly overspent, leading to depth of today…"
593896012197941249,VIDEO: 'No Labour government if SNP deal' 
593896012663693312,Just me who's noticed Nigel Farage headbutts an invisible man everytime he talks?
593896012642672640,abourpress: We learnt the most from the question David Cameron wouldn't answer tonight: clear now the Tories will cut Child Benefit b…
593896012638367744,VIDEO: 'No Labour government if SNP deal': Labour leader Ed Miliband has said he would not form a Labour…  Skibabs
593896013112410113,"BCPolitics: ""I thought that was the performance of a lifetime,"" George Osborne says of David Cameron  bbcqt"
593896013091315712,VIDEO: Cameron on 'dark room' coalition deals: David Cameron has said he will fight with everything he has got to… 
593896013460590592,WaSP_Labour: Ed Miliband wants you to know.... 
593896013523394560,VIDEO: 'No Labour government if SNP deal' 
593896013712248832,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896013590585345,Farage gifted a biased audience 25% UKIP when he has half that in the polls.
593896013854814208,manlovesred as long as you agree with me when I say Ed Miliband sounds like Sylvester from Looney Tunes 😜😂
593896013330522114,ikeyssmurf: d_Miliband but if Tory UKIP happens we're all in danger
593896013783433216,VIDEO: 'No Labour government if SNP deal' 
593896014001491968,VIDEO: 'No Labour government if SNP deal' 
593896013951279105,"Shirtez94: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely … "
593896014265896960,udster4: I wish I could vote SNP. They're what the Labour Party could be if they had any integrity.. A blend of SNP and Green would be…
593896013980508160,VIDEO: Cameron on 'dark room' coalition deals: David Cameron has said…   erified onsif35 
593896014916014082,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896015045857282,VIDEO: Sturgeon on post-election deals 
593896015238946818,"wenJones84: David Cameron *refuses* to rule out cutting child benefit. When we all march into the polling booths next week, let’s reme…"
593896015410900992,cotexpress46: Scottish Lab MPs can influence a Lab government from the inside. The SNP can't and can't vote with the Tories. Nat wallp…
593896015180210176,ngrySalmond: I thought rejecting the offer to join the ProgressiveAlliance was Miliband's biggest broadcast blunder but this may well…
593896015410892801,uardiannews Hard to say who is getting more desperate Miliband or the Guardian.
593896015423373312,VIDEO: 'No Labour government if SNP deal': Labour leader Ed Miliband has said he would not form a Labour government… 
593896015750516736,I liked a ouTube video  Farage Is Dead - Long Live Miliband? Russell Brand The Trews (E301)
593896016123928576,"And the anti-SNP deal ploy won't help anywhere else, because no-one who might vote Lab in England and Wales gives a flying fuck about SNP."
593896015805091840,VIDEO: 'No Labour government if SNP deal' 
593896016203673600,"rmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'."
593896016056692736,news VIDEO: Sturgeon on post-election deals 
593896016262385664,"KIP: You saw it in Clacton, Rochester and Strood and the EU elections. If you VoteUKIP you get UKIP and that’s what we urge you to d…"
593896016736292864,"ikeyukhc: Nick Robinson, with the view from up David Cameron's arse."
593896016778235905,maher70: I live in England i am happy to go with SNP and ban trident bbcqt
593896017050750976,"VIDEO: Sturgeon on post-election deals: The SNP leader says if Labour's Ed Miliband ""turns his back"" on…  Skibabs"
593896017021374464,VIDEO: Sturgeon on post-election deals 
593896017453527040,"nionstogether: Labour didn't cause the crash. Not Ed Miliband saying that, the former Governor of the Bank of England bbcqt http://t.…"
593896016862158849,“uardian Miliband hardens his line: I will not do deal with SNP ” Hung parliament looking likely. Re-run in October?
593896017466011648,"VIDEO: Sturgeon on post-election deals: The SNP leader says if Labour's Ed Miliband ""turns his back"" on any… "
593896017864581120,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896017835073536,VIDEO: Sturgeon on post-election deals 
593896017612972032,I see Mr Farage is on BBC1. Shame it's not the olden days; that way I could switch over to BBC2 and watch this... 
593896018132930561,VIDEO: Sturgeon on post-election deals 
593896018514550784,VIDEO: Sturgeon on post-election deals 
593896018816663552,Not sure where Milliband and Clegg came in the race tonight. It certainly wasn't in the first 3. agoodnightforDavid
593896019412267009,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896019588468736,ngusMacNeilSNP: uth_wishart yep speculation rising as to who ll be next Lab leader after Miliband resignation on May 8th then PM whe…
593896019236032512,VIDEO: 'I will never apologise' for coalition: Lib Dem leader Nick Clegg has defended his decision to go…  Skibabs
593896019701600258,"VIDEO: Sturgeon on post-election deals: The SNP leader says if Labour's Ed Miliband ""turns his back"" on any… "
593896019722510338,VIDEO: Sturgeon on post-election deals 
593896019168919553,VIDEO: 'No Labour government if SNP deal': Labour leader Ed Miliband…   erified onsif35 
593896019991101441,"CESGasEng: RT Alasdair91: I'm sorry, but there is no possible way for scottishlabour to spin this. Ed would let T… "
593896021056475137,"tate_Control overred/UKIP  / Britain will become Islamic state within 10-20 years no doubt, they do not live in our streets""vote out EU"
593896021383630848,At least threequarters of the audience aren't UKIP backers. bbcqt
593896021349965824,VIDEO: 'I will never apologise' for coalition: Lib Dem leader Nick Clegg has defended his decision to go into… 
593896021626880000,"onathan_Rowson: It's disingenuous to say Miliband said he'd prefer a Tory Governemnt to an SNP deal.
His message was that he will risk…"
593896021689765888,"UKIP confirm that their 2016 conference will be in a large public house in the spaceport, Mos Eisley, on the planet Tatooine NigelFarage"
593896021530439681,elshboy82: Tories stopped austerity when they saw it was killing growth. Don't believe them when they say we need more bbcqt http://t…
593896021492510720,VIDEO: 'I will never apologise' for coalition: Lib Dem leader Nick Clegg has defended his decision to go into… 
593896021849198592,d_Miliband would rather be a Tory fag than work with heSNP
593896022100877312,"abourEoin: In a 28 minute interview tonight, David Cameron told 24 lies... I'll write up a list of them but you can scroll my tweets f…"
593896022008532992,artez23 ah UKIP again then.
593896022344081408,"2 days ago, Farage stated on ITV that he'll reduce the amount of English money given to the Scots on the other side of Hadrian's Wall."
593896022767730688,ndiScot: Milliband would rather none of his policies implement in favour of Tories implementing theirs. Why? ESSNNPP BAD! what a crock…
593896023111684097,"TheGinjaNinja_: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will defini… "
593896023459766272,abourNHSJAN arethWynDavies bcnickrobinson every time Tory boy Nick speaks they get another Free Tory Party broadcast on us
593896023401099265,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896023459770368,"esGiffnock: Here is Ed Miliband handing the GE to the Tories Please RT
"
593896023019261952,VIDEO: 'No Labour government if SNP deal'  
593896023967293440,"kyNews: Nick Clegg: ""I'm the first person to defend our civil liberties"" GE2015 "
593896024017604611,"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…"
593896024386740224,"nshpjrase Lab, if no maj need SNP to get Q speech through,need to discuss terms of that support. He said he won't do that."
593896024780972032,"hilmac48: arkMacKinnon67 No red card for him. Would have to be a blue one since he confirmed tonight he is, in fact, a Tory!"
593896024860528640,uffPostUK: The Tory spin message about David Cameron's performance is a bit obvious bbcqt  …
593896024621584385,Nigel Farage would rather have you blame migrants than his banker mates AskNigelFarage 
593896025334636544,"hristainWright: MILIBAND DECLARES APARTHEID IN BRITAIN

BAR SCOTS MPs FROM UK GOVERNANCE

Excl 

GE2015 SNP v…"
593896025405923328,Via No to Tory Rule 
593896026043457538,"perrin: Sturgeon puts foreign aid and EU payments above everything - including starving, cold UK citizens. BBCDebate"
593896026194444289,damboultonSKY: Q. People did not vote LibDem to put David Cameron in Number 10? Clegg there's the little matter of democracy. Cons won…
593896026056065025,Odds on a Lab-Lib coalition must've just taken a tumble - looking likely after Miliband rules out any deal with SNP 
593896026248994816,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896026232193024,drianmcmenamin: So ngusMacNeilSNP implies that the SNP will vote down Ed Miliband as PM. Shoulder to shoulder with the Tories?
593896026135728128,avidPBMaddox: Ed Miliband has tonight threatened Scottish voters...he has basically said if you vote SNP I will let Cameron back into …
593896026530013184,ellacaledonia: Labour are like one of those awful survival stories of crashed airplanes in the wilderness. Miliband just made Murphy p…
593896026832039938,"neLifeStand87 Huh??? Ed Milliband was an ECONOMIC ADVISOR to Gordon Brown, that same Gordon Brown who did not regulate the banks."
593896027377311744,"craig_j92: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely … "
593896027549077504,olManOfficial: Labour will do a deal with SNP make no mistake! Scotland will rule the UK!
593896028077760515,"Could Labour Voters be the equivalent of No Voters?

Preferring Loyalist rule over democratic choice?

Or cut your nose off to spite SNP"
593896028237111296,"rmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'."
593896027972702208,VIDEO: 'No Labour government if SNP deal' 
593896028375506944,"intageViolet_: Says a lot that Ed Miliband would rather see a Tory in No10 than himself, when all he'd have to do is work with the SNP…"
593896028459376641,"BCPolitics: Leanne Wood says Plaid Cymru would be prepared to do deal with Labour without SNP's support, ickServini tweets http://t.…"
593896028585197568,"BillySangster: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definit… "
593896028224393216,VIDEO: Sturgeon on post-election deals: The SNP leader says if Labour's…   erified onsif35 
593896029147238400,"ndependent_SCO: FRIDAY'S FRONT PAGES | THE NATIONAL

Miliband prefers Cameron as PM to working with SNP

tomorrowsfrontpages http://t…"
593896029197619200,"ordAshcroft: YouGov/Sun poll CON 34%, LAB 35%, LDEM 8%, UKIP 12%, GRNS 5%"
593896029365362688,"ohn_bulloch: The SNP view of austerity. Our last first minister had a chauffeur , our new one has a pilot. SNPOUT. …"
593896029558329344,ngrySalmond: Sturgeon like this in every debate... AskNicola 
593896029805780993,"abourEoin: In a 28 minute interview tonight, David Cameron told 24 lies... I'll write up a list of them but you can scroll my tweets f…"
593896029575057408,"lgscotland: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely… "
593896030338416640,itken_marc: I reckon Cameron has offered Miliband a Tory peerage after that performance tonight RedToriesOut Labour Conservative V…
593896030569136128,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896030749499392,"Well they would, having been lied to by you and the rest of the Tory media for the last five years. "
593896030984364033,ylashoo: Why no igel_Farage on BBC1 Scotland? Have the SNP decided  its not convenient but the UK had to listen to Sturgeon SNPout …
593896030774697986,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896031370104832,"imothy_stanley: Farage: ""I love Europe... it's got lots of different wines and cheeses.""
He's gone soft on us."
593896031282139136,"afydd_Wigley: Nick Sevini a geiriau od ar BBC Cymru-fod Plaid yn amddiffyn llai o seddi -3 sedd, na mae'r SNP am ennill:onid ydi PC he…"
593896031286235138,VIDEO: Sturgeon on post-election deals 
593896032125243392,"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…"
593896031965859840,isandison: Ed Miliband made the front of the Mirror again then. 
593896031634456576,"dhallofficial: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definit… "
593896032200728576,abourEoin: Journalists who prefer to talk about Ed Miliband's stumble rather than actual BBCqt show are admitting Cameron lost     vi…
593896031697244161,VIDEO: Sturgeon on post-election deals  
593896031970074624,"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…"
593896032980852739,Mchools: Nice try Ed but Scotland is still voting SNP UnionistScareTactics 
593896033266065410,"eorgeAylett: A reminder of how the Bedroom Tax works.
Cameron introduced it.
Clegg supported it.
Miliband will axe it.
bbcqt http://t…"
593896033198944256,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896033211523072,"janetkirkpatri7: RT GAPonsonby: If scottishlabour held onto all 41 seats, but needed the six SNP MPs to form Govt,… "
593896033748410369,Can't see how Labour will get to form a gvt without doing a deal with another party. Miliband either lying or doesn't want the big job.
593896034264297474,virgoseas: RT annewitha_e: Miliband's statement essentially denying the multi party politics in UK &amp; attempting to… 
593896034339807233,"englaze: Great line from Lucy Powell on Miliband's minor trip: ""Ed slipped on David Cameron's sweat."" GE2015 bbcqt"
593896034310496258,"azelcowan: Sturgeon twisting Ed's words. He will run minority gov, if given chance. Labour Gov will only fail, if SNP vote with Tories."
593896034465611777,d_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. bbcqt
593896035061243904,heTributeAct: The centrifugal forces pulling Scotland &amp; rUK apart just received another jolt of energy from Milliband tonight.
593896035317067776,"Dippydaisies: RT CeltiCRab19671: bbcqt what Ed the redtory said!!! 
VoteSNPgetScotland VoteSNP GE2015 SNP Ge… "
593896035564580864,Watching Nigel Farage on TV feels like self-harm. UKIP
593896035765919744,abourpress: The reason people don't trust the Tories with the NHS is that things have got worse since 2010 bbcqt …
593896036504117250,"dannyaharrison: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will defini… "
593896036638285826,"wenJones84: One week to kick the Tories out. If not, five more years of David Cameron, George Osborne, IDS, and Michael Gove. It's up …"
593896037007368193,abourpress: Clear winner tonight was Ed Miliband because he actually answered the qs while DC refused to rule out cuts to Child Benefi…
593896037095440384,ndrewShmandrew Ask Nigel Farage - a legit programme is just starting on BBC1. Do you have any questions for him?
593896037359693824,eteWishart: We now know what Lab would do if Tories were the largest party but together we could lock them out. Labour would leave the…
593896037451964416,"gibtsdes: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely n… "
593896037602963456,Sturgeon can lie that Ed would rather have Tory Gov than SNP deal. In practice only SNP can bring down Labour Gov and take the consequences.
593896038232129536,oshboy97: Ed Miliband was on point tonight my g dMiliband_MP
593896038517313536,igel_Farage 👍go farage
593896039062593538,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896038571876352,"dawncampbell_x: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will defini… "
593896039456841728,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896039700144128,iersmorgan: Miliband just bare-face lied about the SNP. Of course he'd do a deal with them. He killed off his own brother for power.
593896039754629120,Ed Milliband loves the footy
593896040102797312,"fneil: Guardian/ICM poll: 44% of viewers  that Cameron was ""best on the night"", compared to 38% for Miliband and 19% for Clegg"
593896040346034177,"unNation: Ed's slip, now with added comedy sound effect for your viewing pleasure   SunN…"
593896040627048449,"enry_maddison: it's so daft when people criticise Miliband for how he looks, nobody really goes on about how Cameron looks like a swea…"
593896039331012608,osie_monroe hunkymark icolaSturgeon d_Miliband 5krissi55 I assume that you are in favour of a one party state.SNP absolute control
593896040891338752,"bet365man: RT DerekScott1984: Despite the huge poll leads, many seats are still VERY close. Campaign harder than e… "
593896041138802689,Jamillionaire why ain't u running for UKIP
593896041210060802,ombradby: Nick Clegg looks supremely confident in this format. I think he's done himself some favours tonight.
593896041671426048,"eresaC123: Mirror Poll Who came off best on Leaders' Question Time?bbcqt
Ed Miliband - 71%
David Cameron - 25%
Nick Clegg - 4%  http:…"
593896041759580160,routManReplica: reminder that we are experiencing the slowest post-recession recovery since 1852 and the tories are holding it up as s…
593896041382027264,"So Twitterworm says EdMili smashed Cam, yet Tories acting like they won. Guess they don't get tax credits deluded "
593896042418012160,ark_stuart10: Now we've got the leader of the SNP who is not up for election as a constituency MP. SNPout
593896042569031683,"_Liberty_Rebel: Bet BBC’s deliberately kept the intelligent, balanced audience for Leaders’ BBCQT, &amp; sent its militant Green-Left rab…"
593896042929790977,hristhebiggles: Note to lefties. Whilst you were out vandalising UKIP signs today i was UKIPPING and drinking tea in your EX voters ho…
593896042929778689,"muslimanarchist: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will defin… "
593896043277844480,wimtwobirds: amfr oadmeister considering the numbers ed miliband had a year ago - he's rising vertically on a hockey graph. also c…
593896043194019840,rmarksteel: I wonder why the millionaires who own newspapers use those papers to scare people into voting Tory. It certainly is a puzz…
593896043269488640,anleeuk: So for all the talk of the BBC giving Nigel Farage his own show... here we go. Nigel Farage gets his own show. BBC bias? Ask…
593896043315646464,"ouiseMensch: .teveBroad6 damboultonSKY Yes. Nick Clegg actually TOOK the ""courageous decision"" politicians always bleat about Lib…"
593896043454046208,HMackay: ichclements KLabour I have always voted labour but wouldn't if I thought Ed would make a pact with SNP
593896043634401280,"oryHater2015: The fact that people clapped when a business man showed his support for zero-hour contracts, shows how Tory the audience…"
593896043437232129,llenapGwynn: eteWishart neither will the Welsh laid_Cymru eanneWood Ed Milliband and abour will be toast. 'Cut off his nose to…
593896043546320896,efail: Hitler's Downfall is on BBC Four but if you want to watch a racist psychopath with horrific ideas on nationalism Nigel Farage i…
593896043856658433,uth_wishart 604Arb1320 
593896044406112257,Don't think I can picture Ed Miliband on the world stage. What if he fell off?
593896044334821376,"oncstone: ICM snap poll for the bbcqt special has a solid win for David Cameron: 

44% Cameron
38% Miliband
19% Clegg …"
593896044515225600,"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…"
593896044720738305,eil1pat: Torycorruption 
593896044871753728,nsideCroydon: April's top posts: Tory supporter's racist tweet Piles on Barwell's campaign pain  GE2015 eeJas…
593896044846567424,"godoitos: RT NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely n… "
593896045672706050,BCNews: David Cameron lays out his immigration plans bbcqt GE2015  
593896046297804800,"""I love Europe"" Nigel Farage believes the European Union has hijacked Europe ELECTION2015 BBCOne"
593896046226448384,drianmcmenamin: So ngusMacNeilSNP implies that the SNP will vote down Ed Miliband as PM. Shoulder to shoulder with the Tories?
593896046549401600,"avies42g: imForScotland There is no ""bluff"" to be called ONLY Labour 's .... are you saying no deals with SNP Then blaming them fo…"
593896046117396483,"hhamilton: Unexpectedly, it looks like UKIP want the royal coat of arms taken off the UK passport. "
593896046746566657,"abourEoin: The last time David Cameron claimed he was ""paying down the debts"" the UK Stats Boss scolded him for the lie. BBCqt http:/…"
593896047598010369,"llrJStockton: Very impressive performance by Ed Milliband on bbcqt He was full of passion, commitment and integrity, and I hope he is…"
593896048281690112,ennyFarq: My column in tomorrow's Scotsman challenges the morality of the SNP's decision to vote on English schools and hospitals. bb…
593896047589597184,llana_mcl 
593896048596283392,"itlikemin01: berdeenSNP South allum_mccaig snp hub outside Kincorth shops tomorrow from 2pm,posters,badges etc"
593896048780845056,"amesMelville: SNPbecause the establishment wanted Scotland to stay &amp; have a say. 
SNP are coming to Westminster to have that say. ht…"
593896049464467457,Russell Brand brings out a bullshit buzzer and uses it for every answer Ed Miliband gives millibrandcuts
593896049460252672,"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…"
593896049888120832,"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…"
593896050068434944,Is it me or does Nigel Farage look like a cartoon villain? His smile fucking creeps me out dontvoteukip
593896051028922368,Typical bbc bias. Farage bowled a long hop first question bbcqt
593896050961817601,"allochmylelab cottishlabour LOL, The sun is SNP :)"
593896050823421953,uzzFeedUKPol: Ed Miliband trips off stage bbcqt 
593896051091865600,How many immigrant faces in the labour or tory manifestos? TheLastLeg
593896051393822722,ngrySalmond: Note how Sturgeon outlined what the SNP is and didn't base its identity on knocking the other parties. That's why she's …
593896051230244864,ndiScot: Milliband would deny the democratic wishes of the Labour &amp; SNP voters by throwing the towel in &amp; giving the Tories power bbc…
593896051859431424,"bstex: The FT is backing the Tories. On an unrelated note, here's a photo of FT leader writer Jonathan Ford (next to Boris) …"
593896052526284802,"atieKhaleesi: I'm SNPbecause in my entire adult life I've only seen Labour &amp; Tories cause misery, war, and further victimisation of t…"
593896052580700162,Genuinely I fell up the aisle on my wedding day. Registry office. Deep carpet. It happens to the best of us. bbcqt Miliband milifandom
593896053222543360,ollypoptart: Sturgeon asked 2 qs in a row about the referendum...Then is told by a 3rd member of the audience to stop talking about it…
593896053549735936,uth_wishart: Home from a busy Hustings to catch up on leaders'debate. Did Miliband REALLY imply he'd rather have DC as PM than talk to…
593896053964943360,Farage on bbc1 this'll be a laugh:-/
593896053889437696,raig_bigvee71 harlieWoof81 was more in response to the false SNP picture mate....
593896053809741825,"Guardian/ICM poll Cameron on top 44% of viewers that Cameron was ""best on the night"", compared to 38% for Miliband and 19% for Clegg GE2015"
593896054191435776,"utoBebb: BBCQT a clear win for David Cameron tonight. Vote for clear, strong leadership on May 7. VoteConservative"
593896054493417472,"SM0611: Poll Tax Riots London 1990

Britain the last time the Tories had overall power. 

VoteTory  "
593896054698815488,"Yo UPleader you must have missed bbcqt earlier, both Labour and the Tories ruled out a coalition

Tell us more about this unique position"
593896055256809472,64690: Ed Miliband tripped over as Nicola Sturgeon forgot to tie his shoelaces CoalitionOfChaos
593896056376659968,"anJukes17: Just been phone-polled by psosMORI. 10 days from GE2015 they're prompting for CON, LAB, LD but not UKIP. Quite misleadin…"
593896056401821696,Tomorrow's front page: Miliband savaged for ‘lies’ over spending tomorrowspaperstoday 
593896175293587456,Farage is telepathicaly Tweeting. Amazeballs.. 
593896175591362560,my_c7 vote ukip
593896175692046337,fneil: Miliband clearest yet on NOT dealing with SNP. Private polling showing Tory talk of Labour/SNP alliance having impact on Middle…
593896176648196097,Cameron y Miliband apelan a los indecisos a una semana de elecciones: Durante la sesión de preguntas y respues... 
593896178292551680,"I wasn't sure of heSNP years ago, always Labour but oh my I absolutely love icolaSturgeon - what an inspiration you are! SNP"
593896178787471360,"ickclarkecambs hris1ll we DO trade with the rest of the world, UKIP spin"
593896178821005313,"Farage ""we don't to break away from Europe"", too right! we just want rid of the undemocratic EU NigelFarage VoteUKIP2015"
593896178787450881,VATW: With the Libdems polling way below UKIP it is a scandal that  igel_Farage has been excluded from this bbcqt
593896178946875392,"abourEoin: In a 28 minute interview tonight, David Cameron told 24 lies... I'll write up a list of them but you can scroll my tweets f…"
593896178934272000,m3zii: Another night of encouraging results in Hamilton for rawleyAngela! Final push begins! activeSNP GE15 SNP …
593896179253047296,I have to say I agree with Nigel Farage about leaving the EU
593896179232022528,"ev3man watched Question time and it scared me, Libs &amp; SNP will be frozen out and we will have a minority Gov, Labour /Tory one party state"
593896179785666560,"heRedRag: I can't believe the audience let Miliband get away with ""we built schools and hostpitals."" £300Bn of PFI debt for £80Bn of v…"
593896179957690369,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896179919933440,on_swindon: Severe Weather Warning: The biggest storm of all will be blowing in on Saturday at 6pm. David Cameron has to go. http://t.…
593896180230332416,Nigel Farage ‘The EU has a flag’  GE2015 WhatsTheHashtagForThisEvent ?
593896180377067520,KLabour: Remember what he said about the NHS in 2010? You can't trust David Cameron with the NHS. BBCQT 
593896180310011906,Labour spent too much &amp; borrowed too much. Ed Miliband makes it clear they aren't sorry &amp; would do it all over again 
593896180943302656,"VATW: So, a likely 75% of AskNigelFarage audience anti UKIP."
593896180473540608,AskNigelFarage UKIP 
593896180733648896,KIP: UKIP Leader igel_Farage on the difference between Europe and the EU AskNigelFarage 
593896181241094146,"YouGov/Sun: 
LAB 35%
CON 34%
LDEM 8%
UKIP 12%
GRN 5% 
"
593896181421465600,indyref seems to have had a lasting effect on labour and conservatives towards snp BitterTogether GE2015
593896182038003712,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896182570688514,"haabanRabih: Disabled people &amp; those needing social care have been hit up to 19 times harder by Tory Gov cuts than others GE2015
http…"
593896183350882304,"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…"
593896183388577794,"New post: ""
Ed rules out SNP deal... even if it costs him No10: Labour leader vows not to take part in so-called … "
593896183841566720,"Everyone, President of EU is Donald Tusk, fmr Polish PM education Farage"
593896183862538243,HairyBiker: I knew BBC news would put more emphasis on Ed Milliband's slight trip at the end of his question time session than the who…
593896184420429826,ngrySalmond: Note how Sturgeon outlined what the SNP is and didn't base its identity on knocking the other parties. That's why she's …
593896185015971841,rHarryCole: Official: Miliband well and truly thumped by Cameron tonight. Absolutely brutal result from Digital Contact: …
593896185464811520,Ed Milliband's advisers should be sacked.
593896185271873537,"CEO of lusourceUK is entirely right- a Labour/SNP coalition would be a nightmare scenario



VoteConservative"
593896186077122560,The Sun's SNP-Tory split shows newspaper endorsements aren't what they used to be  via onversationUK
593896186156863488,intageViolet_: I've just joined the heSNP to make Scotland a better place for all.Our Scotland our Future.  …
593896186383302657,"ordAshcroft: YouGov/Sun poll CON 34%, LAB 35%, LDEM 8%, UKIP 12%, GRNS 5%"
593896186286895105,"astilley venRufus INstead of pushing back, he’s saying ‘not my fault if the SNP back me’. True enough, but the critique is not that"
593896187150893057,haronStevenage: Education clearly not high on our Tory MP's priority list so this is what the NUT did to him at tonight's hustings htt…
593896187528359937,APonsonby: How can minority Tory Gov get in? Lab/SNP vote down Tory Queens Speech. SNP back Miliband's Queens Speech. Miliband is PM w…
593896188321132544,uardian: Miliband on Question Time: I won't have Labour government if it means SNP deal 
593896188686000128,Visit Scotland advert from the WelshTouristBoard   SNP BetterTogether SpittingImage
593896189038321665,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896189122236416,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
593896190703448064,.intersonworld The tories won't publish the figures about child poverty until after the election. They know we're in a mess. TheAgenda
593896190841921536,"Me voting for SNP will be like voting for Plaid Cyrmu, I'm not going to😊😂"
593896190586056704,ornafinn: I'm SNPbecause they would rather work together to fix this country &amp; make sure the Tories are locked out! Democracy Progr…
593896191273865216,Not enjoying Farage without any opposition. AskFarage
593896191546490881,That Nigel Farage fuck is spouting his nonsense on the BBC again. Fuck Up.
593896193157165058,AskNigelFarage  wow FARAGE just gave the best answer ever on the EU
593896193706590209,Bet she's gutted. No way in to Downing Street now bbcqt  
593896194163744768,"ruced872: istorywoman apwest cepticalscot oftmutt ""Democratic will of the Scottish people"" is a pre September 18th Sturgeon ca…"
593896194235052033,"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... "
