created_at,favorite_count,id,in_reply_to_status_id,in_reply_to_user_id,retweet_count,retweeted,text,truncated,user.id
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NewsLine247: #Labour is ahead by 1 point in tonight's YouGov poll. 

LAB 35% +1
CON 34% -1
UKIP 12% -
LD 8% -1 
GRN 5% +1

#GE2015 http…",FALSE,20130311
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,247912274
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @dats: I updated Clegg's Tinder profile after #bbcqt http://t.co/tOr5H3H4ry,FALSE,264418829
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,928474152
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,5.93892E+17,26991650,0,FALSE,@huwsilk @BBCNews don't seem interested. Wonder why. Not UKIP candidate perhaps?,FALSE,44753251
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @LabourEoin: Wow. Tory MPs can read each others' minds and type and the exact same time................ #BBCqt http://t.co/23BjfFTczb,FALSE,33038062
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,Miliband. Cutting off your nose to spite your face. What an arrogant idiot.,FALSE,580760202
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @thewinning55: Sturgeon gives herself payrise making her 6th highest paid politician in World and rides around in a helicopter then slam…,FALSE,111331874
Thu Apr 30 21:45:01 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @glasgowcathcart: I'm a lifelong Labour supporter but find it easy to vote Conservative says Michelle Mone. Says a lot really. #voteSNP …,FALSE,223162337
Thu Apr 30 21:45:02 +0000 2015,0,5.93894E+17,5.93855E+17,65045121,0,FALSE,"@OwenJones84 Let's also remember, Owen, that Ed Miliband doesn't believe the last Labour govt over-spent. #bbcqt",FALSE,3076851735
Thu Apr 30 21:45:02 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @DVATW: With the Libdems polling way below #UKIP it is a scandal that  @Nigel_Farage has been excluded from this #bbcqt,FALSE,539265261
Thu Apr 30 21:45:02 +0000 2015,0,5.93894E+17,,,0,FALSE,Surely Brand asked Miliband something about whether he's ever 'tripped' on anything...#mibrandcuts,FALSE,3018349869
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,,,0,FALSE,"Question Time Audience Roast Cameron, Miliband And Clegg During Live Election Debate: David Cameron, Ed Miliba... http://t.co/WYsicQyB7Q",FALSE,2914005945
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @weight_loss_fb: lose weight fast http://t.co/qpov5CuqRo
#bbc #ukip #39 #fcbgetafe #28a #bugil #it #peace #gintama",FALSE,2810328932
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,5.93894E+17,1020562279,0,FALSE,"@McewenB despite Tory press Cameron will not win, again",FALSE,282200205
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @IanBell1916: What makes you laugh is the audacity of no-hope. Will Miliband refuse to deal? Wave the UK goodbye, then. #Scotland2015",FALSE,82860197
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @labourpress: Clegg claims he believes in fairness but after 5yrs of him &amp; DC working people are worse off while millionaires have had a…,FALSE,42910254
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @LivEchonews: Why #UKIP policies would destroy our economy: http://t.co/iPLvpieHYg by @tonymc39 #AskNigelFarage http://t.co/8pjMPWc1vy,FALSE,229022872
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,I added a video to a @YouTube playlist http://t.co/mU6WMaW3K1 UKIP: Paul Nuttall - 100% Effort On Targeted Seats GE2015,FALSE,1367963250
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @OwenJones84: In England and Wales, the Sun says the SNP are the devil incarnate. In Scotland, they urge a vote for them. https://t.co/E…",FALSE,20104360
Thu Apr 30 21:45:29 +0000 2015,0,5.93894E+17,,,0,FALSE,David Cameron's BBC Question Time Performance Described The Same Way By Most Tories: After Thursday night's BB... http://t.co/rrkzrkuEDc,FALSE,2914005945
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @UndebPlaidCymru: .@derekrootboy @Ed_Miliband  If the @snp &amp; @Plaid_Cymru call for a vote of no confidence in a minority Tory Govt, how …",FALSE,2801732446
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NiclasReddish: If this is accurate, it may partially explain the FT's surprising endorsement if the Tories https://t.co/DBtaewfG6d",FALSE,2631709287
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @97Boliver: Personally Miliband and Cameron dodged all the pressing questions and @nick_clegg answered all of them #VoteLibDem for best …,FALSE,1963244052
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,361756405,0,FALSE,@ScotlandTonight here's a fact for the English party leaders. @NicolaSturgeon is the FM and leader of snp not alex salmond.,FALSE,1403447732
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @beaubeau888: Ed Milliband came on top on the Sun's Twitter worm. Bet they won't mention that in their paper tomorrow. http://t.co/QdBJr…,FALSE,20253759
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @abstex: The FT is backing the Tories. On an unrelated note, here's a photo of FT leader writer Jonathan Ford (next to Boris) http://t.c…",FALSE,2322965922
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"How Nick Clegg's Eyebrows Could Save the Liberal Democrats: 
Nick Clegg faces a virtual mission impossible in ... http://t.co/z19qr139fo",FALSE,2914005945
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,97707675
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Whistlingghost: @bernerlap If Labour get in, lock up your children. I'm voting UKIP the party that cares about its people, especially o…",FALSE,2165706186
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @fertile_shire: Voting Tory? Or ukip? http://t.co/lKvbPOKKiY,FALSE,315982515
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,5.93894E+17,2276403810,0,FALSE,@AJobTracker -people can only afford the bare minimum and the Tories decide to give millionaires a tax cut.David Cameron does not represent-,FALSE,2276403810
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,447898689
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,5.93881E+17,37881687,0,FALSE,@MarkDiStef Haha this is hilarious &amp; brilliant. Twitter with politicians is so empty. #onmessage #tories #election http://t.co/TloIFHijCU,FALSE,2195527704
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @LabourEoin: Debt Interest Payments Labour inherited from Tories in 1997 were 30% higher than Debt Interest Payment in 2010 #BBCqt http:…,FALSE,20941097
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,454980225
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @JerichoJK5: #bbcqt
Miliband totally flumoxed by the word ""honest""
- no idea what it means.",FALSE,337626858
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,5.93892E+17,358204197,0,FALSE,@UKIP @Nigel_Farage You're conflating following with support.,FALSE,855574699
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @ScotNational: SNP could win every seat in Scotland, according to new poll http://t.co/BTWJuM4UuJ http://t.co/u5EGOHyuJA",FALSE,186355631
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @LabourLeft: ""Clare Gerada quits NHS England to be able to speak out on Tories' NHS privatisation"" via Pulse Today: http://t.co/oRGDAftc…",FALSE,15502903
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @MovieBuzzers: ICYMI: Our review of FIGHT CLUB 2 #1 http://t.co/MTUa4PaWHZ &amp; our interview with artists Cameron Stewart &amp; David Mack htt…,FALSE,91942557
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @mrmarksteel: I wonder why the millionaires who own newspapers use those papers to scare people into voting Tory. It certainly is a puzz…,FALSE,416514791
Thu Apr 30 21:45:30 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @DerekBateman2: Dear God! He's putting the Tories in,FALSE,115625382
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,Oi..!!! #snp ..stop posting your shit through my door !!!...not fucking interested!!!,FALSE,2294606593
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,5.93893E+17,948717008,0,FALSE,"@Uncivil_S It's not cunning, it's simple. SNP have said they won't vote with Tories against Labour. So no coalition/deal necessary.",FALSE,450077730
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,Will Ed Miliband go down in British History as the Labour leader that got down on one knee had handed David Cameron the No.10 keys? #bbcqt,FALSE,2598711645
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,Laughter.  https://t.co/ATTjdoFG5c,FALSE,2439114597
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @afneil: Guardian/ICM poll: 44% of viewers  that Cameron was ""best on the night"", compared to 38% for Miliband and 19% for Clegg",FALSE,3221261529
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @WilliamJHague: Ed Miliband misleads the country when he tells people he can govern the country without doing deals with the SNP #bbcqt,FALSE,577670568
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,19346439,0,FALSE,@LouiseMensch wondered why they put Cameron on first but soon realised he set the bar and the others came nowhere near. Will vote Tory now,FALSE,1908151998
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,463080531
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @TheRedRag: I can't believe the audience let Miliband get away with ""we built schools and hostpitals."" £300Bn of PFI debt for £80Bn of v…",FALSE,316732649
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,5.93893E+17,20183842,0,FALSE,"@Jacktk #ukip only party with facts, labour just like to talk and think, no action , wIll do more harm. If @UKLabour and @theSNP get in 😴😴😴",FALSE,137781156
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,470625203
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @IrvineWelsh: Whatever you think of Miliband, or Cameron or the SNP, very amateurish politics by him at this late stage of the campaign.…",FALSE,816146462
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @azulbuho: The rude Tories in the #BBCQT audience made me think of that BertrandRussell quote about fools being certain while the wise h…,FALSE,714400684
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"Sick &amp; tired of seeing the ""Treasury"" note  It's a tradition &amp; always confidential previously http://t.co/21llUlBkwv https://t.co/8V6EvQZIGj",FALSE,103131741
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,19237023
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,2787759816
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @daniloxxv: ""UKIP is the bastard child of the big three parties. With apologies to all bastards."" - @PeterTatchell at the University of …",FALSE,107219674
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @edballsmp: Tonight confirmed it: David Cameron and the Tories will cut child benefit if they win next week #bbcqt http://t.co/IHePV7fFLJ,FALSE,27215228
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @Megathonn: Ed Miliband was absolutely fantastic tonight. It's good to know there's a politician I can trust.,FALSE,504350515
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"#UKIP 

@Nigel_Farage 👏👏👏

#YesNigel 
#TeamNigel 

#GE2015 ~ #VoteUKIP http://t.co/7RiQDnEaTl",FALSE,328484372
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Carra23: Thought Ed Milliband came out on top tonight but the best words tonight were from the audience numerous times ""but that wasn't…",FALSE,228062356
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,3198097774
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,5.93893E+17,85794542,0,FALSE,@DanHannanMEP Scottish Nationalists. It adds fuel to their already roaring fire against Scottish Labour that Miliband would prefer Tory gov.,FALSE,36492912
Thu Apr 30 21:45:31 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,310485213
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @KevErlis: 'We should stop taxing poor people in this country' ~ David Cameron. Can't believe the cheeky cunt said that &amp; kept a straigh…,FALSE,138668948
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,5.93893E+17,85794542,0,FALSE,"@DanHannanMEP He can rule out a coalition of course, but if he rules out doing deals with the SNP he won't be able to pass any legislation.",FALSE,2232093037
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,Can't be doing with xenophobic bigoted fools @agendaitv #TheAgenda #UKIP,FALSE,303199710
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"Was leaning towards Lab instead of Greens after Cameron's nonsense this week, but if Miliband prefers Tory gov to working with SNP - no way",FALSE,40080476
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,46760980
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,20036401
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,Poor old Nick Clegg. Reminds everyone why he's so likeable just after everyone has stopped liking him #QuestionTime #horsehasbolted,FALSE,24766146
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @weight_loss_fb: lose weight fast http://t.co/qpov5CuqRo
#bbc #ukip #39 #fcbgetafe #28a #bugil #it #peace #gintama",FALSE,3170568271
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @UKIP: WATCH: #UKIP Deputy Chairman for @bbcmtd on why voters should vote @UKIP http://t.co/0WLti0aNTL #MidsVote,FALSE,302759199
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"BBC Question Time: - #Clegg says ""I'm not going to be #PrimeMinister"" http://t.co/YJObC81ody",FALSE,2195628277
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @screwlabour: YouGov 29-30 Apr (pre-#BBCQT) :: LAB LEAD AT 1 :: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5% http://t.co/dNtwm9mNz9",FALSE,64235709
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,20838369
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @noskysplitscree: @Jo_Coburn @mattlomas40 @Nigel_Farage Looking forward to it, lets hope there will be some Answer Time, this time.

Vot…",FALSE,1858633446
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @YESthatcherDead: Miliband entirely denies he'll side with SNP to get the English vote, but will do it afterwards for power.

The next w…",FALSE,311364113
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @mrmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'.",FALSE,1369296979
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @rigamark: Jim Murphy must have smashed his telly and wish he'd joined the SNP when @Ed_Miliband said he'd do a deal with Tories before …,FALSE,39028781
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @martythetrucker: @Ed_Miliband So. To be clear you'd rather gives the keys to that tory prick than listen to the people you BEGGED TO ST…,FALSE,310765281
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,Anyone else feel Ed Miliband is painting himself into a corner over this whole SNP business?,FALSE,125982085
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,951840618,0,FALSE,@TheLastLeg the moment when Brand asked Miliband to call it his Manifestoey Wanifesto. #MilibrandCuts,FALSE,44341570
Thu Apr 30 21:45:32 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @deathcoretie: Absolute scenes. Ed Miliband quits Labour and is seen wearing the DeathcoreTie. #VoteDeathcoreTie http://t.co/Ug1R3i4O0m,FALSE,579768743
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @tomad91: Thank god he is ruling out a coalition with @theSNP, Nicola Sturgeon is a power hungry cow with no business in English affairs…",FALSE,414384403
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,5.93887E+17,183587954,0,FALSE,@MhairiHunter @susan_bell1212 if he gets 300 seats he'll govern with the lib dems so no need of the SNP.,FALSE,19421076
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @abstex: The FT is backing the Tories. On an unrelated note, here's a photo of FT leader writer Jonathan Ford (next to Boris) http://t.c…",FALSE,187600836
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @JeremyCliffe: Switchers agree with @EconBritain: #bbcqt was a narrow win for Clegg,FALSE,408445751
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @OscarBicket: @britainelects  In Seats:
#Conservative       270
#Labour       273
#Libdems       26
#UKIP  2
#SNP  56
#Greens  1
(Via @M…",FALSE,1201405195
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"Miliband officially would prefer the Tories to SNP. How badly does Westminster hate Scots, or hate them having a voice in parliament?",FALSE,337363515
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,337282241
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,5.9389E+17,357430585,0,FALSE,@AamerAnwar @Sparkybhoy468 i think snp fan club will improve as we sleep,FALSE,246293216
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,5.93879E+17,5838002,0,FALSE,@IainDale @TimMacpherson UKIP are not going to hold the balance of power? 1-3 MPs at max.,FALSE,993743166
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @HandofGOD7: #Miliband getting ""tough"" on immigration. After @UKLabour spent 13 years printing ""how to claim your benefits"" in 174 diffe…",FALSE,792178772
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @JGForsyth: Clegg is right about that, he did put country before party and I suspect that history will treat him kindly for that reason",FALSE,136234172
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,20056119
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,CHUMS? ... hah!  :-) https://t.co/xuiN10uPbh,FALSE,3075288851
Thu Apr 30 21:45:33 +0000 2015,0,5.93894E+17,,,0,FALSE,"MILIBAND SETS OFF GRENADE UNDER UNION

PANDERS TO BIGOTRY

We examine http://t.co/qzz8yXzC3r

#GE2015 #SNP #voteSNP #GE15 #indyref #BBCQT",FALSE,549074596
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,72943129
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"Join our ""Kick Out Clegg"" campaign day  in Sheffield on Saturday, co-organised by @Labour4FreeEd: https://t.co/Keog9agYU8 #GE2015 #Labour",FALSE,2971574854
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @MSmithsonPB: LAB still in lead in latest latest YouGov Sun poll but CON up 1
LAB  34% =
CON 33% +1 
UKIP 14%=
LD 8% -1
GRN 5% -1",FALSE,546937488
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @DanHannanMEP: Ed Miliband bases his campaign around not trusting us on the EU. What would it say about us if we elected him? http://t.c…,FALSE,215368020
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @saratweedyga: Ed Miliband just aggravates me,FALSE,66481627
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @OwenThompson: When I though the election couldn't get stranger Miliband says he'd rather see Tory PM than work with #snp #milimadness,FALSE,3001566611
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @ullapool2179: @UKLabour @Ed_Miliband therefore there will be no Labour government #SNP,FALSE,402937312
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @ScottishPleb: @NicolaSturgeon is the only politician in 20 years who I have felt I can genuinely trust #SNP,FALSE,2775981424
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Shrewnaldo: You voted against the living wage for public services contractors, Sturgeon. Massive hypocrit, again #bbcqt",FALSE,298063367
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @AndrewMarr9: It's odd that the Tories have no real answer to the benefit cuts charge – and Miliband has no answer to the historic overs…,FALSE,295240770
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",FALSE,257689290
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @LouiseMensch: fingers getting blisters thanking people for their vote &amp; following all the new Tories - so good to see what a performanc…,FALSE,270493821
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @Askrigglad: Miliband's pledge to make Islamophobia a crime will be cheered by sex-grooming gangs in Rotherham and election-stealers in …,FALSE,107794703
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @beaubeau888: Ed Milliband came on top on the Sun's Twitter worm. Bet they won't mention that in their paper tomorrow. http://t.co/QdBJr…,FALSE,28555674
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @StewartHosieSNP: @theSNP want to lock the Tories out of power. Why is Miliband threatening to allow Cameron back into Downing Street?  …,FALSE,85862811
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,38499928
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @weight_loss_fb: lose weight fast http://t.co/qpov5CuqRo
#bbc #ukip #39 #fcbgetafe #28a #bugil #it #peace #gintama",FALSE,3170349300
Thu Apr 30 21:45:34 +0000 2015,0,5.93894E+17,,,0,FALSE,"Changed my mind, Ed Miliband won't be PM.  Such lack of thought...Who are his minders?!? Massive fail",FALSE,21056196
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Munchbunchsdad: My dear @LouiseMensch 14 men on site today. Sparks, fitters, plumbers, chippies. Everyone of them voting #tory not one …",FALSE,258107754
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,5.93891E+17,2327875854,0,FALSE,@UndebPlaidCymru @Rhuanedd will she ignore people who don't agree with her like she did to Nigel Farage before so immature,FALSE,2359393701
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",FALSE,229864092
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,thank you Ed handing us SNP members an early xmas present (Y),FALSE,23424389
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,#BBC bias against #UKIP shows itself once again as it squeezes out @Nigel_Farage from the main TV #debate https://t.co/cVYbkcTuiM,FALSE,1888089290
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @mkeirle: @LouiseMensch suddenly the pensioner who put £30k on Tory majority @ 7/1 is looking like a potential genius,FALSE,598398368
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,5.93886E+17,136004952,0,FALSE,@afneil Miliband rather Cameron for next 5 years than deal with SNP? Political suicide live on the BBC!,FALSE,2873291748
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,"RT @TheKouk: UK election betting. Next PM
Miliband hot fav at $1.63
Cameron $2.25",FALSE,269500422
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,,,0,FALSE,RT @LeeSeville_UKIP: Miliband tells country it's a #Labour majority government or nothing. That won't happen so don't waste your votes. #Vo…,FALSE,2297808924
Thu Apr 30 21:45:35 +0000 2015,0,5.93894E+17,5.93894E+17,431017429,0,FALSE,"@caolanwa all of the other parties have shown that they can't. Also, id back Farage because I feel he will deliver on his promises",FALSE,958380408
